Timestamp;Frame;Sts;Lat;Lon;Altitude;Pressure;Temperature;Acceleration X;Acceleration Y;Acceleration Z; Annex 0;Annex 1;
[00:54:21.793] ;3e 71 3c 00 ef 8d c2 19 b4 e2 f8 ff b2 01 3b 10 fb ff fc 07 af 01 e9 ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:54:21.995] ;29 71 3c 00 f0 8d c2 19 b6 e2 f8 ff b2 01 36 10 f7 ff f8 07 b3 01 e9 ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:54:22.196] ;38 71 3c 00 f0 8d c2 19 b7 e2 f8 ff b2 01 35 10 f7 ff fc 07 b1 01 e9 ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:54:22.404] ;d2 70 3c 00 f2 8d c2 19 b8 e2 f8 ff b2 01 38 10 f7 ff f3 07 aa 01 e9 ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:54:22.605] ;e1 70 3c 00 f2 8d c2 19 ba e2 f8 ff b2 01 38 10 f9 ff fc 07 af 01 e9 ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:54:22.805] ;09 71 3c 00 f4 8d c2 19 bc e2 f8 ff b2 01 38 10 f4 ff fd 07 ae 01 e9 ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:54:23.007] ;b2 71 3c 00 f5 8d c2 19 bf e2 f8 ff b2 01 38 10 f3 ff fc 07 ab 01 e9 ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:54:23.214] ;91 71 3c 00 f6 8d c2 19 c1 e2 f8 ff b2 01 38 10 f4 ff fb 07 b5 01 ea ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:54:23.414] ;5a 71 3c 00 f2 8d c2 19 c3 e2 f8 ff b2 01 38 10 f1 ff f8 07 b1 01 ea ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:54:23.615] ;3f 71 3c 00 ef 8d c2 19 bd e2 f8 ff b2 01 38 10 f6 ff f9 07 a7 01 e9 ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:54:23.818] ;ff 70 3c 00 e9 8d c2 19 c0 e2 f8 ff b2 01 38 10 f3 ff fc 07 a6 01 ea ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:54:24.020] ;19 71 3c 00 e7 8d c2 19 bd e2 f8 ff b2 01 39 10 f2 ff f9 07 ad 01 e9 ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:54:24.283] ;6a 71 3c 00 e3 8d c2 19 ba e2 f8 ff b2 01 39 10 f2 ff f9 07 ae 01 e9 ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:54:24.422] ;9e 71 3c 00 e2 8d c2 19 b9 e2 f8 ff b2 01 3a 10 f0 ff fb 07 ab 01 e9 ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:54:24.623] ;1e 71 3c 00 db 8d c2 19 b9 e2 f8 ff b2 01 3a 10 f2 ff f8 07 ab 01 e9 ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:54:24.824] ;fd 70 3c 00 d7 8d c2 19 b6 e2 f8 ff b2 01 3a 10 f5 ff fa 07 aa 01 e9 ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:54:25.025] ;60 71 3c 00 d3 8d c2 19 b4 e2 f8 ff b2 01 38 10 f5 ff fd 07 af 01 e9 ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:54:25.227] ;d7 70 3c 00 d4 8d c2 19 b4 e2 f8 ff b2 01 38 10 f3 ff fb 07 b1 01 e9 ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
