Timestamp;Frame;Sts;Lat;Lon;Altitude;Pressure;Temperature;Acceleration X;Acceleration Y;Acceleration Z; Annex 0;Annex 1;
[23:48:56.388] ;29 71 3c 00 f0 8d c2 19 b6 e2 f8 ff b2 01 36 10 f7 ff f8 07 b3 01 e9 ff 00 00 48;72;432180720;-466250;434;3961129;4150;-9;2040;435;-23;0
[23:48:56.588] ;38 71 3c 00 f0 8d c2 19 b7 e2 f8 ff b2 01 35 10 f7 ff fc 07 b1 01 e9 ff 00 00 48;72;432180720;-466249;434;3961144;4149;-9;2044;433;-23;0
[23:48:56.788] ;d2 70 3c 00 f2 8d c2 19 b8 e2 f8 ff b2 01 38 10 f7 ff f3 07 aa 01 e9 ff 00 00 48;72;432180722;-466248;434;3961042;4152;-9;2035;426;-23;0
[23:48:56.988] ;e1 70 3c 00 f2 8d c2 19 ba e2 f8 ff b2 01 38 10 f9 ff fc 07 af 01 e9 ff 00 00 48;72;432180722;-466246;434;3961057;4152;-7;2044;431;-23;0
[23:48:57.190] ;09 71 3c 00 f4 8d c2 19 bc e2 f8 ff b2 01 38 10 f4 ff fd 07 ae 01 e9 ff 00 00 48;72;432180724;-466244;434;3961097;4152;-12;2045;430;-23;0
[23:48:57.400] ;b2 71 3c 00 f5 8d c2 19 bf e2 f8 ff b2 01 38 10 f3 ff fc 07 ab 01 e9 ff 00 00 48;72;432180725;-466241;434;3961266;4152;-13;2044;427;-23;0
[23:48:57.602] ;91 71 3c 00 f6 8d c2 19 c1 e2 f8 ff b2 01 38 10 f4 ff fb 07 b5 01 ea ff 00 00 48;72;432180726;-466239;434;3961233;4152;-12;2043;437;-22;0
[23:48:57.804] ;5a 71 3c 00 f2 8d c2 19 c3 e2 f8 ff b2 01 38 10 f1 ff f8 07 b1 01 ea ff 00 00 48;72;432180722;-466237;434;3961178;4152;-15;2040;433;-22;0
[23:48:58.014] ;3f 71 3c 00 ef 8d c2 19 bd e2 f8 ff b2 01 38 10 f6 ff f9 07 a7 01 e9 ff 00 00 48;72;432180719;-466243;434;3961151;4152;-10;2041;423;-23;0
[23:48:58.215] ;ff 70 3c 00 e9 8d c2 19 c0 e2 f8 ff b2 01 38 10 f3 ff fc 07 a6 01 ea ff 00 00 48;72;432180713;-466240;434;3961087;4152;-13;2044;422;-22;0
[23:48:58.435] ;19 71 3c 00 e7 8d c2 19 bd e2 f8 ff b2 01 39 10 f2 ff f9 07 ad 01 e9 ff 00 00 48;72;432180711;-466243;434;3961113;4153;-14;2041;429;-23;0
[23:48:58.637] ;6a 71 3c 00 e3 8d c2 19 ba e2 f8 ff b2 01 39 10 f2 ff f9 07 ae 01 e9 ff 00 00 48;72;432180707;-466246;434;3961194;4153;-14;2041;430;-23;0
[23:48:58.855] ;9e 71 3c 00 e2 8d c2 19 b9 e2 f8 ff b2 01 3a 10 f0 ff fb 07 ab 01 e9 ff 00 00 48;72;432180706;-466247;434;3961246;4154;-16;2043;427;-23;0
[23:48:59.063] ;1e 71 3c 00 db 8d c2 19 b9 e2 f8 ff b2 01 3a 10 f2 ff f8 07 ab 01 e9 ff 00 00 48;72;432180699;-466247;434;3961118;4154;-14;2040;427;-23;0
[23:48:59.274] ;fd 70 3c 00 d7 8d c2 19 b6 e2 f8 ff b2 01 3a 10 f5 ff fa 07 aa 01 e9 ff 00 00 48;72;432180695;-466250;434;3961085;4154;-11;2042;426;-23;0
[23:48:59.474] ;60 71 3c 00 d3 8d c2 19 b4 e2 f8 ff b2 01 38 10 f5 ff fd 07 af 01 e9 ff 00 00 48;72;432180691;-466252;434;3961184;4152;-11;2045;431;-23;0
[23:48:59.675] ;d7 70 3c 00 d4 8d c2 19 b4 e2 f8 ff b2 01 38 10 f3 ff fb 07 b1 01 e9 ff 00 00 48;72;432180692;-466252;434;3961047;4152;-13;2043;433;-23;0
[23:48:59.876] ;bc 70 3c 00 cb 8d c2 19 b2 e2 f8 ff b2 01 3a 10 f6 ff fa 07 aa 01 e9 ff 00 00 48;72;432180683;-466254;434;3961020;4154;-10;2042;426;-23;0
[23:49:00.084] ;42 71 3c 00 ca 8d c2 19 b1 e2 f8 ff b2 01 3a 10 f9 ff fe 07 ac 01 e9 ff 00 00 48;72;432180682;-466255;434;3961154;4154;-7;2046;428;-23;0
[23:49:00.285] ;6e 71 3c 00 c9 8d c2 19 b0 e2 f8 ff b3 01 3a 10 f8 ff fb 07 ac 01 e9 ff 00 00 48;72;432180681;-466256;435;3961198;4154;-8;2043;428;-23;0
[23:49:00.485] ;d6 70 3c 00 c8 8d c2 19 b0 e2 f8 ff b2 01 3b 10 f3 ff fb 07 ad 01 e9 ff 00 00 48;72;432180680;-466256;434;3961046;4155;-13;2043;429;-23;0
[23:49:00.687] ;10 71 3c 00 c6 8d c2 19 b0 e2 f8 ff b2 01 3b 10 f9 ff fe 07 b1 01 e9 ff 00 00 48;72;432180678;-466256;434;3961104;4155;-7;2046;433;-23;0
[23:49:00.887] ;50 71 3c 00 c3 8d c2 19 af e2 f8 ff b3 01 3b 10 f4 ff f9 07 ad 01 e9 ff 00 00 48;72;432180675;-466257;435;3961168;4155;-12;2041;429;-23;0
[23:49:01.089] ;80 71 3c 00 c2 8d c2 19 af e2 f8 ff b2 01 3a 10 f7 ff f8 07 ae 01 e9 ff 00 00 48;72;432180674;-466257;434;3961216;4154;-9;2040;430;-23;0
[23:49:01.291] ;34 71 3c 00 c2 8d c2 19 ae e2 f8 ff b3 01 3b 10 f1 ff f8 07 b2 01 e9 ff 00 00 48;72;432180674;-466258;435;3961140;4155;-15;2040;434;-23;0
[23:49:01.492] ;34 71 3c 00 c3 8d c2 19 ac e2 f8 ff b3 01 36 10 f4 ff f7 07 ac 01 e9 ff 00 00 48;72;432180675;-466260;435;3961140;4150;-12;2039;428;-23;0
[23:49:01.693] ;8f 71 3c 00 c3 8d c2 19 aa e2 f8 ff b3 01 37 10 f8 ff fc 07 b2 01 e9 ff 00 00 48;72;432180675;-466262;435;3961231;4151;-8;2044;434;-23;0
[23:49:01.895] ;1e 71 3c 00 c2 8d c2 19 a9 e2 f8 ff b3 01 39 10 f0 ff fc 07 ad 01 e9 ff 00 00 48;72;432180674;-466263;435;3961118;4153;-16;2044;429;-23;0
[23:49:02.096] ;2a 71 3c 00 c1 8d c2 19 a9 e2 f8 ff b3 01 39 10 f4 ff f8 07 b4 01 e9 ff 00 00 48;72;432180673;-466263;435;3961130;4153;-12;2040;436;-23;0
[23:49:02.304] ;cc 70 3c 00 bd 8d c2 19 a8 e2 f8 ff b3 01 39 10 f6 ff fa 07 ad 01 e9 ff 00 00 48;72;432180669;-466264;435;3961036;4153;-10;2042;429;-23;0
[23:49:02.506] ;3b 71 3c 00 bd 8d c2 19 a7 e2 f8 ff b3 01 3a 10 f4 ff fd 07 a9 01 e9 ff 00 00 48;72;432180669;-466265;435;3961147;4154;-12;2045;425;-23;0
[23:49:02.724] ;e9 70 3c 00 be 8d c2 19 a5 e2 f8 ff b3 01 39 10 f0 ff f7 07 aa 01 e9 ff 00 00 48;72;432180670;-466267;435;3961065;4153;-16;2039;426;-23;0
[23:49:02.935] ;91 70 3c 00 bd 8d c2 19 a6 e2 f8 ff b3 01 38 10 f3 ff 01 08 af 01 e9 ff 00 00 48;72;432180669;-466266;435;3960977;4152;-13;2049;431;-23;0
[23:49:03.138] ;1a 71 3c 00 bd 8d c2 19 a4 e2 f8 ff b3 01 37 10 f2 ff fd 07 a3 01 e9 ff 00 00 48;72;432180669;-466268;435;3961114;4151;-14;2045;419;-23;0
[23:49:03.347] ;53 71 3c 00 bc 8d c2 19 a4 e2 f8 ff b3 01 38 10 f3 ff fe 07 ad 01 e9 ff 00 00 48;72;432180668;-466268;435;3961171;4152;-13;2046;429;-23;0
[23:49:03.548] ;04 71 3c 00 ba 8d c2 19 a5 e2 f8 ff b3 01 38 10 f9 ff fc 07 ac 01 e9 ff 00 00 48;72;432180666;-466267;435;3961092;4152;-7;2044;428;-23;0
[23:49:03.750] ;4b 71 3c 00 b6 8d c2 19 a5 e2 f8 ff b3 01 38 10 fb ff f9 07 b6 01 e9 ff 00 00 48;72;432180662;-466267;435;3961163;4152;-5;2041;438;-23;0
[23:49:03.951] ;d0 70 3c 00 b2 8d c2 19 a4 e2 f8 ff b3 01 38 10 f5 ff fb 07 b0 01 e9 ff 00 00 48;72;432180658;-466268;435;3961040;4152;-11;2043;432;-23;0
[23:49:04.167] ;24 71 3c 00 b1 8d c2 19 a4 e2 f8 ff b3 01 38 10 f3 ff fd 07 b0 01 e9 ff 00 00 48;72;432180657;-466268;435;3961124;4152;-13;2045;432;-23;0
[23:49:04.382] ;cf 70 3c 00 ad 8d c2 19 a2 e2 f8 ff b3 01 37 10 f6 ff f8 07 ad 01 e9 ff 00 00 48;72;432180653;-466270;435;3961039;4151;-10;2040;429;-23;0
[23:49:04.593] ;14 71 3c 00 ac 8d c2 19 a3 e2 f8 ff b3 01 37 10 f3 ff fc 07 b2 01 e9 ff 00 00 48;72;432180652;-466269;435;3961108;4151;-13;2044;434;-23;0
[23:49:04.794] ;cd 70 3c 00 a8 8d c2 19 a4 e2 f8 ff b3 01 38 10 fa ff f9 07 b0 01 e9 ff 00 00 48;72;432180648;-466268;435;3961037;4152;-6;2041;432;-23;0
[23:49:04.994] ;cb 70 3c 00 a8 8d c2 19 a4 e2 f8 ff b3 01 37 10 f8 ff fd 07 b1 01 e9 ff 00 00 48;72;432180648;-466268;435;3961035;4151;-8;2045;433;-23;0
[23:49:05.196] ;d5 70 3c 00 9f 8d c2 19 a8 e2 f8 ff b3 01 37 10 f8 ff fc 07 b3 01 ea ff 00 00 48;72;432180639;-466264;435;3961045;4151;-8;2044;435;-22;0
[23:49:05.397] ;14 71 3c 00 9c 8d c2 19 a8 e2 f8 ff b3 01 37 10 f5 ff fb 07 b9 01 ea ff 00 00 48;72;432180636;-466264;435;3961108;4151;-11;2043;441;-22;0
[23:49:05.598] ;f3 70 3c 00 99 8d c2 19 a6 e2 f8 ff b3 01 37 10 f7 ff f8 07 b0 01 e9 ff 00 00 48;72;432180633;-466266;435;3961075;4151;-9;2040;432;-23;0
[23:49:05.798] ;31 71 3c 00 9a 8d c2 19 a4 e2 f8 ff b3 01 38 10 f7 ff fa 07 a9 01 e9 ff 00 00 48;72;432180634;-466268;435;3961137;4152;-9;2042;425;-23;0
[23:49:06.009] ;c0 70 3c 00 94 8d c2 19 a4 e2 f8 ff b3 01 38 10 f4 ff fd 07 ae 01 ea ff 00 00 48;72;432180628;-466268;435;3961024;4152;-12;2045;430;-22;0
[23:49:06.210] ;92 71 3c 00 95 8d c2 19 ab e2 f8 ff b3 01 39 10 f8 ff fc 07 aa 01 e9 ff 00 00 48;72;432180629;-466261;435;3961234;4153;-8;2044;426;-23;0
[23:49:06.430] ;11 71 3c 00 92 8d c2 19 ad e2 f8 ff b3 01 39 10 f3 ff fa 07 aa 01 e9 ff 00 00 48;72;432180626;-466259;435;3961105;4153;-13;2042;426;-23;0
[23:49:06.639] ;1d 71 3c 00 90 8d c2 19 af e2 f8 ff b3 01 3a 10 f7 ff 02 08 b2 01 ea ff 00 00 48;72;432180624;-466257;435;3961117;4154;-9;2050;434;-22;0
[23:49:06.840] ;d4 70 3c 00 8d 8d c2 19 b4 e2 f8 ff b3 01 39 10 ec ff fc 07 a6 01 e9 ff 00 00 48;72;432180621;-466252;435;3961044;4153;-20;2044;422;-23;0
[23:49:07.041] ;73 71 3c 00 8f 8d c2 19 b7 e2 f8 ff b3 01 3a 10 f3 ff fb 07 ac 01 e9 ff 00 00 48;72;432180623;-466249;435;3961203;4154;-13;2043;428;-23;0
[23:49:07.243] ;42 71 3c 00 8e 8d c2 19 ba e2 f8 ff b3 01 38 10 f4 ff fc 07 b4 01 e9 ff 00 00 48;72;432180622;-466246;435;3961154;4152;-12;2044;436;-23;0
[23:49:07.444] ;ce 70 3c 00 8e 8d c2 19 ba e2 f8 ff b3 01 38 10 f2 ff 00 08 b4 01 e9 ff 00 00 48;72;432180622;-466246;435;3961038;4152;-14;2048;436;-23;0
[23:49:07.645] ;fe 70 3c 00 86 8d c2 19 bd e2 f8 ff b3 01 38 10 f6 ff fc 07 a9 01 e9 ff 00 00 48;72;432180614;-466243;435;3961086;4152;-10;2044;425;-23;0
[23:49:07.846] ;2a 71 3c 00 88 8d c2 19 bd e2 f8 ff b3 01 37 10 fb ff f9 07 a9 01 e9 ff 00 00 48;72;432180616;-466243;435;3961130;4151;-5;2041;425;-23;0
[23:49:08.048] ;72 71 3c 00 87 8d c2 19 bd e2 f8 ff b3 01 37 10 f3 ff fd 07 b0 01 e9 ff 00 00 48;72;432180615;-466243;435;3961202;4151;-13;2045;432;-23;0
[23:49:08.250] ;be 70 3c 00 86 8d c2 19 bc e2 f8 ff b3 01 37 10 f1 ff ff 07 b5 01 e9 ff 00 00 48;72;432180614;-466244;435;3961022;4151;-15;2047;437;-23;0
[23:49:08.451] ;8e 71 3c 00 84 8d c2 19 bb e2 f8 ff b3 01 37 10 f3 ff fd 07 b2 01 e9 ff 00 00 48;72;432180612;-466245;435;3961230;4151;-13;2045;434;-23;0
[23:49:08.664] ;3a 71 3c 00 82 8d c2 19 bb e2 f8 ff b3 01 37 10 f6 ff fb 07 ab 01 e9 ff 00 00 48;72;432180610;-466245;435;3961146;4151;-10;2043;427;-23;0
[23:49:08.874] ;85 71 3c 00 82 8d c2 19 b9 e2 f8 ff b3 01 37 10 f9 ff fb 07 ac 01 e9 ff 00 00 48;72;432180610;-466247;435;3961221;4151;-7;2043;428;-23;0
[23:49:09.075] ;28 71 3c 00 81 8d c2 19 ba e2 f8 ff b3 01 37 10 f3 ff fd 07 b4 01 ea ff 00 00 48;72;432180609;-466246;435;3961128;4151;-13;2045;436;-22;0
[23:49:09.276] ;b5 70 3c 00 81 8d c2 19 b7 e2 f8 ff b3 01 37 10 f6 ff ff 07 a9 01 ea ff 00 00 48;72;432180609;-466249;435;3961013;4151;-10;2047;425;-22;0
[23:49:09.478] ;fb 70 3c 00 80 8d c2 19 b5 e2 f8 ff b3 01 38 10 f4 ff f7 07 b1 01 e9 ff 00 00 48;72;432180608;-466251;435;3961083;4152;-12;2039;433;-23;0
[23:49:09.698] ;c9 70 3c 00 7f 8d c2 19 b4 e2 f8 ff b3 01 39 10 f7 ff fa 07 a8 01 e9 ff 00 00 48;72;432180607;-466252;435;3961033;4153;-9;2042;424;-23;0
[23:49:09.899] ;a7 70 3c 00 7a 8d c2 19 b2 e2 f8 ff b3 01 37 10 f3 ff fd 07 ae 01 e9 ff 00 00 48;72;432180602;-466254;435;3960999;4151;-13;2045;430;-23;0
[23:49:10.100] ;f0 70 3c 00 79 8d c2 19 b1 e2 f8 ff b3 01 37 10 f3 ff fc 07 af 01 e9 ff 00 00 48;72;432180601;-466255;435;3961072;4151;-13;2044;431;-23;0
