Timestamp;Frame;Sts;Lat;Lon;Altitude;Pressure;Temperature;Acceleration X;Acceleration Y;Acceleration Z; Annex 0;Annex 1;
[15:04:03.046] ;c2 70 3c 00 9a 8d c2 19 ec e2 f8 ff b1 01 42 10 f6 ff fc 07 ae 01 e9 ff 00 00 48;72;432180634;-466196;433;3961026;4162;-10;2044;430;-23;0
[15:04:03.547] ;b4 70 3c 00 93 8d c2 19 dc e2 f8 ff b2 01 41 10 f4 ff f8 07 ac 01 e9 ff 00 00 48;72;432180627;-466212;434;3961012;4161;-12;2040;428;-23;0
[15:04:04.047] ;9e 70 3c 00 8f 8d c2 19 d2 e2 f8 ff b2 01 42 10 f7 ff fc 07 ac 01 e9 ff 00 00 48;72;432180623;-466222;434;3960990;4162;-9;2044;428;-23;0
[15:04:04.549] ;35 71 3c 00 91 8d c2 19 d4 e2 f8 ff b2 01 41 10 f8 ff fb 07 af 01 e9 ff 00 00 48;72;432180625;-466220;434;3961141;4161;-8;2043;431;-23;0
[15:04:05.049] ;66 71 3c 00 90 8d c2 19 d2 e2 f8 ff b2 01 42 10 ed ff fb 07 a6 01 ea ff 00 00 48;72;432180624;-466222;434;3961190;4162;-19;2043;422;-22;0
[15:04:05.549] ;bc 70 3c 00 8e 8d c2 19 d0 e2 f8 ff b2 01 40 10 f0 ff fe 07 a9 01 ea ff 00 00 48;72;432180622;-466224;434;3961020;4160;-16;2046;425;-22;0
[15:04:06.049] ;fc 70 3c 00 8d 8d c2 19 d3 e2 f8 ff b2 01 40 10 f7 ff fb 07 af 01 e9 ff 00 00 48;72;432180621;-466221;434;3961084;4160;-9;2043;431;-23;0
[15:04:06.550] ;c5 70 3c 00 8f 8d c2 19 d8 e2 f8 ff b2 01 41 10 f4 ff fd 07 b1 01 e9 ff 00 00 48;72;432180623;-466216;434;3961029;4161;-12;2045;433;-23;0
[15:04:07.051] ;66 70 3c 00 8d 8d c2 19 d6 e2 f8 ff b2 01 3f 10 f5 ff f8 07 aa 01 e9 ff 00 00 48;72;432180621;-466218;434;3960934;4159;-11;2040;426;-23;0
[15:04:07.552] ;bd 70 3c 00 8d 8d c2 19 d5 e2 f8 ff b2 01 3e 10 f4 ff f9 07 ae 01 e9 ff 00 00 48;72;432180621;-466219;434;3961021;4158;-12;2041;430;-23;0
[15:04:08.052] ;d4 70 3c 00 8b 8d c2 19 d4 e2 f8 ff b2 01 40 10 f5 ff fa 07 ac 01 e9 ff 00 00 48;72;432180619;-466220;434;3961044;4160;-11;2042;428;-23;0
[15:04:08.553] ;d8 70 3c 00 91 8d c2 19 a9 e2 f8 ff b2 01 3e 10 fa ff fa 07 b0 01 e9 ff 00 00 48;72;432180625;-466263;434;3961048;4158;-6;2042;432;-23;0
[15:04:09.055] ;ba 70 3c 00 93 8d c2 19 b1 e2 f8 ff b2 01 3c 10 f5 ff fc 07 ae 01 e9 ff 00 00 48;72;432180627;-466255;434;3961018;4156;-11;2044;430;-23;0
[15:04:09.554] ;88 70 3c 00 9a 8d c2 19 bd e2 f8 ff b2 01 3f 10 f5 ff fa 07 b0 01 e9 ff 00 00 48;72;432180634;-466243;434;3960968;4159;-11;2042;432;-23;0
[15:04:10.055] ;a1 70 3c 00 98 8d c2 19 cb e2 f8 ff b2 01 3f 10 f8 ff fb 07 ad 01 e9 ff 00 00 48;72;432180632;-466229;434;3960993;4159;-8;2043;429;-23;0
[15:04:10.556] ;0b 71 3c 00 9c 8d c2 19 d4 e2 f8 ff b2 01 40 10 f2 ff fa 07 ac 01 e9 ff 00 00 48;72;432180636;-466220;434;3961099;4160;-14;2042;428;-23;0
[15:04:11.057] ;d2 70 3c 00 9c 8d c2 19 d4 e2 f8 ff b2 01 41 10 f4 ff fa 07 ad 01 e9 ff 00 00 48;72;432180636;-466220;434;3961042;4161;-12;2042;429;-23;0
[15:04:11.557] ;03 71 3c 00 9c 8d c2 19 da e2 f8 ff b2 01 40 10 f7 ff fe 07 aa 01 e9 ff 00 00 48;72;432180636;-466214;434;3961091;4160;-9;2046;426;-23;0
[15:04:12.059] ;2a 71 3c 00 a0 8d c2 19 e3 e2 f8 ff b2 01 40 10 f3 ff f7 07 ab 01 e9 ff 00 00 48;72;432180640;-466205;434;3961130;4160;-13;2039;427;-23;0
[15:04:12.559] ;e8 70 3c 00 a0 8d c2 19 e7 e2 f8 ff b2 01 3e 10 f6 ff f8 07 aa 01 e9 ff 00 00 48;72;432180640;-466201;434;3961064;4158;-10;2040;426;-23;0
[15:04:13.063] ;2d 71 3c 00 9f 8d c2 19 e7 e2 f8 ff b2 01 3c 10 f2 ff fc 07 b2 01 e9 ff 00 00 48;72;432180639;-466201;434;3961133;4156;-14;2044;434;-23;0
[15:04:13.564] ;65 71 3c 00 9f 8d c2 19 f1 e2 f8 ff b2 01 3c 10 f8 ff ff 07 ab 01 e9 ff 00 00 48;72;432180639;-466191;434;3961189;4156;-8;2047;427;-23;0
[15:04:14.064] ;cb 70 3c 00 a0 8d c2 19 ff e2 f8 ff b2 01 3e 10 f6 ff fc 07 a8 01 e9 ff 00 00 48;72;432180640;-466177;434;3961035;4158;-10;2044;424;-23;0
[15:04:14.566] ;f6 70 3c 00 a0 8d c2 19 09 e3 f8 ff b1 01 40 10 f4 ff f9 07 ae 01 e9 ff 00 00 48;72;432180640;-466167;433;3961078;4160;-12;2041;430;-23;0
[15:04:15.066] ;92 70 3c 00 9b 8d c2 19 06 e3 f8 ff b2 01 40 10 f4 ff fd 07 b1 01 e9 ff 00 00 48;72;432180635;-466170;434;3960978;4160;-12;2045;433;-23;0
[15:04:15.567] ;8c 70 3c 00 91 8d c2 19 04 e3 f8 ff b2 01 40 10 f4 ff fa 07 ab 01 e9 ff 00 00 48;72;432180625;-466172;434;3960972;4160;-12;2042;427;-23;0
[15:04:16.068] ;87 70 3c 00 8d 8d c2 19 07 e3 f8 ff b2 01 40 10 f8 ff fd 07 ac 01 e9 ff 00 00 48;72;432180621;-466169;434;3960967;4160;-8;2045;428;-23;0
[15:04:16.569] ;61 70 3c 00 8d 8d c2 19 0f e3 f8 ff b2 01 40 10 f6 ff fc 07 a9 01 e9 ff 00 00 48;72;432180621;-466161;434;3960929;4160;-10;2044;425;-23;0
[15:04:17.069] ;fa 70 3c 00 8d 8d c2 19 18 e3 f8 ff b1 01 41 10 f5 ff f9 07 b1 01 e9 ff 00 00 48;72;432180621;-466152;433;3961082;4161;-11;2041;433;-23;0
[15:04:17.570] ;e8 70 3c 00 90 8d c2 19 27 e3 f8 ff b1 01 40 10 f5 ff fc 07 b1 01 e9 ff 00 00 48;72;432180624;-466137;433;3961064;4160;-11;2044;433;-23;0
[15:04:18.072] ;64 71 3c 00 8a 8d c2 19 26 e3 f8 ff b1 01 40 10 f1 ff fb 07 b0 01 e9 ff 00 00 48;72;432180618;-466138;433;3961188;4160;-15;2043;432;-23;0
[15:04:18.572] ;a6 70 3c 00 88 8d c2 19 27 e3 f8 ff b1 01 40 10 f5 ff fb 07 a6 01 e9 ff 00 00 48;72;432180616;-466137;433;3960998;4160;-11;2043;422;-23;0
[15:04:19.074] ;2a 71 3c 00 87 8d c2 19 2f e3 f8 ff b1 01 40 10 f6 ff f9 07 b0 01 e9 ff 00 00 48;72;432180615;-466129;433;3961130;4160;-10;2041;432;-23;0
[15:04:19.574] ;a8 70 3c 00 89 8d c2 19 34 e3 f8 ff b1 01 40 10 f3 ff fa 07 ac 01 e9 ff 00 00 48;72;432180617;-466124;433;3961000;4160;-13;2042;428;-23;0
[15:04:20.075] ;3d 71 3c 00 8b 8d c2 19 3c e3 f8 ff b1 01 41 10 f8 ff fa 07 b6 01 e9 ff 00 00 48;72;432180619;-466116;433;3961149;4161;-8;2042;438;-23;0
[15:04:20.576] ;d3 70 3c 00 8c 8d c2 19 41 e3 f8 ff b1 01 41 10 f4 ff f9 07 ae 01 ea ff 00 00 48;72;432180620;-466111;433;3961043;4161;-12;2041;430;-22;0
[15:04:21.078] ;79 70 3c 00 8e 8d c2 19 46 e3 f8 ff b1 01 41 10 f6 ff fc 07 ad 01 ea ff 00 00 48;72;432180622;-466106;433;3960953;4161;-10;2044;429;-22;0
[15:04:21.578] ;17 71 3c 00 8d 8d c2 19 4a e3 f8 ff b1 01 42 10 f5 ff fc 07 a4 01 e9 ff 00 00 48;72;432180621;-466102;433;3961111;4162;-11;2044;420;-23;0
[15:04:22.079] ;fc 70 3c 00 91 8d c2 19 4e e3 f8 ff b1 01 42 10 f6 ff fb 07 a9 01 e9 ff 00 00 48;72;432180625;-466098;433;3961084;4162;-10;2043;425;-23;0
[15:04:22.580] ;46 71 3c 00 91 8d c2 19 51 e3 f8 ff b1 01 41 10 f5 ff fa 07 b1 01 e9 ff 00 00 48;72;432180625;-466095;433;3961158;4161;-11;2042;433;-23;0
[15:04:31.237] ;3e 71 3c 00 ef 8d c2 19 b4 e2 f8 ff b2 01 3b 10 fb ff fc 07 af 01 e9 ff 00 00 48;72;432180719;-466252;434;3961150;4155;-5;2044;431;-23;0
[15:04:31.438] ;29 71 3c 00 f0 8d c2 19 b6 e2 f8 ff b2 01 36 10 f7 ff f8 07 b3 01 e9 ff 00 00 48;72;432180720;-466250;434;3961129;4150;-9;2040;435;-23;0
