Timestamp;Frame;Sts;Lat;Lon;Altitude;Pressure;Temperature;Acceleration X;Acceleration Y;Acceleration Z; Annex 0;Annex 1;
[00:56:13.025] ;29 71 3c 00 f0 8d c2 19 b6 e2 f8 ff b2 01 36 10 f7 ff f8 07 b3 01 e9 ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:56:14.026] ;38 71 3c 00 f0 8d c2 19 b7 e2 f8 ff b2 01 35 10 f7 ff fc 07 b1 01 e9 ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:56:15.027] ;d2 70 3c 00 f2 8d c2 19 b8 e2 f8 ff b2 01 38 10 f7 ff f3 07 aa 01 e9 ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:56:16.028] ;e1 70 3c 00 f2 8d c2 19 ba e2 f8 ff b2 01 38 10 f9 ff fc 07 af 01 e9 ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:56:17.028] ;09 71 3c 00 f4 8d c2 19 bc e2 f8 ff b2 01 38 10 f4 ff fd 07 ae 01 e9 ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:56:18.029] ;b2 71 3c 00 f5 8d c2 19 bf e2 f8 ff b2 01 38 10 f3 ff fc 07 ab 01 e9 ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:56:19.030] ;91 71 3c 00 f6 8d c2 19 c1 e2 f8 ff b2 01 38 10 f4 ff fb 07 b5 01 ea ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:56:20.031] ;5a 71 3c 00 f2 8d c2 19 c3 e2 f8 ff b2 01 38 10 f1 ff f8 07 b1 01 ea ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:56:21.032] ;3f 71 3c 00 ef 8d c2 19 bd e2 f8 ff b2 01 38 10 f6 ff f9 07 a7 01 e9 ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:56:22.033] ;ff 70 3c 00 e9 8d c2 19 c0 e2 f8 ff b2 01 38 10 f3 ff fc 07 a6 01 ea ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:56:23.034] ;19 71 3c 00 e7 8d c2 19 bd e2 f8 ff b2 01 39 10 f2 ff f9 07 ad 01 e9 ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:56:24.035] ;6a 71 3c 00 e3 8d c2 19 ba e2 f8 ff b2 01 39 10 f2 ff f9 07 ae 01 e9 ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:56:25.036] ;9e 71 3c 00 e2 8d c2 19 b9 e2 f8 ff b2 01 3a 10 f0 ff fb 07 ab 01 e9 ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:56:26.037] ;1e 71 3c 00 db 8d c2 19 b9 e2 f8 ff b2 01 3a 10 f2 ff f8 07 ab 01 e9 ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:56:27.038] ;fd 70 3c 00 d7 8d c2 19 b6 e2 f8 ff b2 01 3a 10 f5 ff fa 07 aa 01 e9 ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:56:28.039] ;60 71 3c 00 d3 8d c2 19 b4 e2 f8 ff b2 01 38 10 f5 ff fd 07 af 01 e9 ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:56:29.040] ;d7 70 3c 00 d4 8d c2 19 b4 e2 f8 ff b2 01 38 10 f3 ff fb 07 b1 01 e9 ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:56:30.041] ;bc 70 3c 00 cb 8d c2 19 b2 e2 f8 ff b2 01 3a 10 f6 ff fa 07 aa 01 e9 ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:56:31.042] ;42 71 3c 00 ca 8d c2 19 b1 e2 f8 ff b2 01 3a 10 f9 ff fe 07 ac 01 e9 ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:56:32.045] ;6e 71 3c 00 c9 8d c2 19 b0 e2 f8 ff b3 01 3a 10 f8 ff fb 07 ac 01 e9 ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:56:33.047] ;d6 70 3c 00 c8 8d c2 19 b0 e2 f8 ff b2 01 3b 10 f3 ff fb 07 ad 01 e9 ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:56:34.047] ;10 71 3c 00 c6 8d c2 19 b0 e2 f8 ff b2 01 3b 10 f9 ff fe 07 b1 01 e9 ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:56:35.047] ;50 71 3c 00 c3 8d c2 19 af e2 f8 ff b3 01 3b 10 f4 ff f9 07 ad 01 e9 ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:56:36.049] ;80 71 3c 00 c2 8d c2 19 af e2 f8 ff b2 01 3a 10 f7 ff f8 07 ae 01 e9 ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:56:37.051] ;34 71 3c 00 c2 8d c2 19 ae e2 f8 ff b3 01 3b 10 f1 ff f8 07 b2 01 e9 ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:56:38.049] ;34 71 3c 00 c3 8d c2 19 ac e2 f8 ff b3 01 36 10 f4 ff f7 07 ac 01 e9 ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:56:39.050] ;8f 71 3c 00 c3 8d c2 19 aa e2 f8 ff b3 01 37 10 f8 ff fc 07 b2 01 e9 ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:56:40.054] ;1e 71 3c 00 c2 8d c2 19 a9 e2 f8 ff b3 01 39 10 f0 ff fc 07 ad 01 e9 ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:56:41.054] ;2a 71 3c 00 c1 8d c2 19 a9 e2 f8 ff b3 01 39 10 f4 ff f8 07 b4 01 e9 ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:56:42.057] ;cc 70 3c 00 bd 8d c2 19 a8 e2 f8 ff b3 01 39 10 f6 ff fa 07 ad 01 e9 ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:56:43.055] ;3b 71 3c 00 bd 8d c2 19 a7 e2 f8 ff b3 01 3a 10 f4 ff fd 07 a9 01 e9 ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:56:44.054] ;e9 70 3c 00 be 8d c2 19 a5 e2 f8 ff b3 01 39 10 f0 ff f7 07 aa 01 e9 ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:56:45.055] ;91 70 3c 00 bd 8d c2 19 a6 e2 f8 ff b3 01 38 10 f3 ff 01 08 af 01 e9 ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:56:46.057] ;1a 71 3c 00 bd 8d c2 19 a4 e2 f8 ff b3 01 37 10 f2 ff fd 07 a3 01 e9 ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:56:47.060] ;53 71 3c 00 bc 8d c2 19 a4 e2 f8 ff b3 01 38 10 f3 ff fe 07 ad 01 e9 ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:56:48.058] ;04 71 3c 00 ba 8d c2 19 a5 e2 f8 ff b3 01 38 10 f9 ff fc 07 ac 01 e9 ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:56:49.059] ;4b 71 3c 00 b6 8d c2 19 a5 e2 f8 ff b3 01 38 10 fb ff f9 07 b6 01 e9 ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:56:50.058] ;d0 70 3c 00 b2 8d c2 19 a4 e2 f8 ff b3 01 38 10 f5 ff fb 07 b0 01 e9 ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:56:51.062] ;24 71 3c 00 b1 8d c2 19 a4 e2 f8 ff b3 01 38 10 f3 ff fd 07 b0 01 e9 ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:56:52.060] ;cf 70 3c 00 ad 8d c2 19 a2 e2 f8 ff b3 01 37 10 f6 ff f8 07 ad 01 e9 ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:56:53.060] ;14 71 3c 00 ac 8d c2 19 a3 e2 f8 ff b3 01 37 10 f3 ff fc 07 b2 01 e9 ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:56:54.061] ;cd 70 3c 00 a8 8d c2 19 a4 e2 f8 ff b3 01 38 10 fa ff f9 07 b0 01 e9 ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:56:55.063] ;cb 70 3c 00 a8 8d c2 19 a4 e2 f8 ff b3 01 37 10 f8 ff fd 07 b1 01 e9 ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:56:56.062] ;d5 70 3c 00 9f 8d c2 19 a8 e2 f8 ff b3 01 37 10 f8 ff fc 07 b3 01 ea ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:56:57.064] ;14 71 3c 00 9c 8d c2 19 a8 e2 f8 ff b3 01 37 10 f5 ff fb 07 b9 01 ea ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:56:58.068] ;f3 70 3c 00 99 8d c2 19 a6 e2 f8 ff b3 01 37 10 f7 ff f8 07 b0 01 e9 ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:56:59.069] ;31 71 3c 00 9a 8d c2 19 a4 e2 f8 ff b3 01 38 10 f7 ff fa 07 a9 01 e9 ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:57:00.066] ;c0 70 3c 00 94 8d c2 19 a4 e2 f8 ff b3 01 38 10 f4 ff fd 07 ae 01 ea ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:57:01.067] ;92 71 3c 00 95 8d c2 19 ab e2 f8 ff b3 01 39 10 f8 ff fc 07 aa 01 e9 ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:57:02.067] ;11 71 3c 00 92 8d c2 19 ad e2 f8 ff b3 01 39 10 f3 ff fa 07 aa 01 e9 ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:57:03.069] ;1d 71 3c 00 90 8d c2 19 af e2 f8 ff b3 01 3a 10 f7 ff 02 08 b2 01 ea ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:57:04.071] ;d4 70 3c 00 8d 8d c2 19 b4 e2 f8 ff b3 01 39 10 ec ff fc 07 a6 01 e9 ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:57:05.075] ;73 71 3c 00 8f 8d c2 19 b7 e2 f8 ff b3 01 3a 10 f3 ff fb 07 ac 01 e9 ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:57:06.073] ;42 71 3c 00 8e 8d c2 19 ba e2 f8 ff b3 01 38 10 f4 ff fc 07 b4 01 e9 ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:57:07.074] ;ce 70 3c 00 8e 8d c2 19 ba e2 f8 ff b3 01 38 10 f2 ff 00 08 b4 01 e9 ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:57:08.075] ;fe 70 3c 00 86 8d c2 19 bd e2 f8 ff b3 01 38 10 f6 ff fc 07 a9 01 e9 ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
[00:57:09.080] ;2a 71 3c 00 88 8d c2 19 bd e2 f8 ff b3 01 37 10 fb ff f9 07 a9 01 e9 ff 00 00 48;0;0;0;0;4;32758;0;0;0;0;0
